9F4MG6G8+Q3,Teltower Straße,0
9F4MG6G6+W5,Esso Tankstelle,0
9F4MG68X+HM,U-Bahnhof Olympia-Stadion,0
9F4MG782+Q6,U Olympia-Stadion,0
9F4MG6HQ+GF,Werkring,0
9F4MF9X3+WM,U Nollendorfplatz,0
9F4MF9V9+48,S Yorckstraße (Großgörschenstraße),0
9F4MF9J4+V3,Schöneberg,0
9F4MH73V+J6,Flughafen Tegel,0
9F4MF8PC+C6,U Blissestraße,0
9F4MH94F+V5,U Osloer Straße,0
9F4MG5MW+W6,Berlin-Spandau,0
9F4MG5CQ+FP,Melanchthonplatz,0
9F4MFG39+W5,Niederschöneweide,0
9F4MFG6F+X9,Oberschöneweide,0
9F4MJF89+3Q,S Karow,0
9F4MF8PC+R4,Wilmersdorf,0
9F4MF8P9+MV,Berliner Volksbank eG,0
9F4MF8QF+J2,Deutsche Post,0
9F4MF8QC+JX,Postbank AG,0
9F4MC727+MQ,Teltow,0
9F4MG9M5+WG,Sultan Ahmed Camii,0
9F4MG9M5+QR,Filmrauschpalast in der Kulturfabrik,0
9F4MG8JR+RF,U Birkenstraße,0
9F4MG8PR+HW,S+U Westhafen,0
9F4MG9R2+W3,U Amrumer Straße,0
9F4MG8RX+VQ,U Amrumer Straße,0
9F4MH928+HV,U Nauener Platz,0
9F4MH94F+V8,U Osloer Straße,0
9F4MG8GR+HH,U Turmstraße,0
9F4MG89R+3R,U Hansaplatz,0
9F4MG84M+86,U Zoologischer Garten,0
9F4MG83J+GH,U Kurfürstendamm,0
9F4MF8RJ+RC,U Güntzelstraße,0
9F4MF8PJ+WC,U Berliner Straße,0
9F4MF8GH+X9,U Bundesplatz,0
9F4MF8CH+RF,U Friedrich-Wilhelm-Platz,0
9F4MF8CH+MC,U Friedrich-Wilhelm-Platz,0
9F4MF88H+48,U Walther-Schreiber-Platz,0
9F4MF86G+H2,U Schloßstraße,0
9F4MF84C+P9,U Rathaus Steglitz,0
9F4MH86M+2X,U Afrikanische Straße,0
9F4MG9GP+6W,U Oranienburger Tor,0
9F4MG97Q+WM,U Französische Straße,0
9F4MF9VQ+PF,U Mehringdamm,0
9F4MF99P+X7,S+U Tempelhof,0
9F4MF98P+77,U Alt-Tempelhof,0
9F4MG8MH+QQ,S Beusselstraße,0
9F4MG8JX+F2,Bruno-Lösche-Bibliothek,0
9F4MG75C+XV,U Theodor-Heuss-Platz,0
9F4MG785+FM,U Neu-Westend,0
9F4MG76W+98,U Sophie-Charlotte-Platz,0
9F4MG866+P6,U Deutsche Oper,0
9F4MG86C+QV,U Ernst-Reuter-Platz,0
9F4MG9M2+7J,Hicret Camii,0
9F4MH977+RG,U Franz-Neumann-Platz,0
9F4MH8FX+MP,U Paracelsus-Bad,0
9F4MH8GQ+59,U Lindauer Allee,0
9F4MG9XQ+G9,S+U Gesundbrunnen,0
9F4MG9RV+R6,U Voltastraße,0
9F4MG9PW+XM,U Bernauer Straße,0
9F4MF9WW+C6,Blücherstraße,0
9F4MG74P+R5,S Messe Nord/ICC,0
9F4MH87R+CW,Londoner Straße,0
9F4MH858+XR,Kaserne Nordtor,0
9F4MH8GQ+5P,U-Bahnhof Lindauer Allee,0
9F4MH9F5+6R,Lindauer Allee/Residenzstraße,0
9F4MHCJH+PG,Galenusstraße,0
9F4MG8WW+H5,Aral,0
9F4MG87P+PH,S Tiergarten,0
9F4MGF8F+7M,S Frankfurter Allee,0
9F4MFGMF+F8,Karlshorst,0
9F4M9JGX+7G,Schmöckwitz,0
9F4MCGQX+52,Adlershof,0
9F4MF7XJ+4P,Trabener Steg,0
9F4MCPHR+6R,Berliner Straße,0
9F4MJ868+MX,Zehntwerderweg,0
9F4MJ85F+2M,Waidmannsluster Damm/Oraniendamm,0
9F4M9GVM+WF,Seeweg,0
9F4MG7JX+5P,S Jungfernheide,0
9F4MG79M+6Q,S Westend,0
9F4MG9XQ+FQ,Berlin Gesundbrunnen,0
9F4MC5JV+R6,S Nikolassee,0
9F4MC5CH+HW,S Berlin-Wannsee,0
9F4MF87J+GQ,S Feuerbachstraße,0
9F4MF8V3+FM,Eisenzahnstraße,0
9F4MG982+6G,Großer Stern,0
9F4MC8WH+6W,Vionvillestraße,0
9F4MG84F+Q4,Aida,0
9F4MG849+F6,Madame Ngo,0
9F4MG84C+W8,Lemongrass,0
9F4MF7GJ+JQ,Roseneck,0
9F4MF7GJ+V7,Roseneck/Teplitzer Straße,0
9F4MF7XM+27,Trabener Steg,0
9F4MG8JH+87,Aral,0
9F4MG84P+3H,Breitscheidplatz,0
9F4MG7FX+6V,Schlossbrücke,0
9F4MG77W+5R,Zillestraße,0
9F4MG84P+2P,Breitscheidplatz,0
9F4MG7MX+X6,Goerdelerdamm,0
9F4MF7PC+MH,Hasensprung,0
9F4MF887+4J,Paulsenstraße,0
9F4MF8CH+88,U Friedrich-Wilhelm-Platz,0
9F4MC5MR+87,Spinnerbrücke,0
