9F4MCPHR+6R,Bus Berliner Straße,0,161
9F4MJ868+MX,Bus Zehntwerderweg,0,161
9F4MJ85F+2M,Bus Waidmannsluster Damm/Oraniendamm,0,161
9F4M9GVM+WF,Bus Seeweg,0,161
9F4MG7JX+5P,Bhf S Jungfernheide,1,167
9F4MG79M+6Q,Bhf S Westend,1,167
9F4MC5JV+R6,Bhf S Nikolassee,1,167
9F4MC5CH+HW,Bhf S Berlin-Wannsee,1,167
9F4MF87J+GQ,Bus S Feuerbachstraße,0,161
9F4MF8V3+FM,Bus Eisenzahnstraße,0,161
9F4MG982+6G,Bus Großer Stern,0,161
9F4MC8WH+6W,Bus Vionvillestraße,0,161
9F4MG84F+Q4,Aida,0,29
9F4MG849+F6,Madame Ngo,0,29
9F4MG84C+W8,Lemongrass,0,29
9F4MF7GJ+JQ,Bus Roseneck,0,161
9F4MF7GJ+V7,Bus Roseneck/Teplitzer Straße,0,161
9F4MG84P+3H,Bus Breitscheidplatz,0,161
9F4MG7FX+6V,Bus Schlossbrücke,0,161
9F4MG77W+5R,Bus Zillestraße,0,161
9F4MG7MX+X6,Bus Goerdelerdamm,0,161
9F4MF7PC+MH,Bus Hasensprung,0,161
9F4MF887+4J,Bus Paulsenstraße,0,161
9F4MF8CH+88,Bus U Friedrich-Wilhelm-Platz,0,161
9F4MC5MR+87,Spinnerbrücke,0,24
9F4MG72V+PQ,Bavaria petrol,0,162
9F4MG74H+MH,Bus Masurenallee/Zentraler Omnibusbahnhof,0,161
9F4MC7J5+WH,Bus S Zehlendorf,0,161
9F4MC7M6+WH,Bus Zehlendorf Eiche,0,161
9F4MC7PF+HH,Bhf S Sundgauer Straße,1,167
9F4MF829+XR,Bus Carmerplatz,0,161
9F4MF84C+HV,Bus S+U Rathaus Steglitz,0,161
9F4MF88P+XR,Bus Friedenauer Brücke,0,161
9F4MF8CR+59,Bhf S Friedenau,1,167
9F4MF729+4J,U Oskar-Helene-Heim,1,166
9F4MF72J+CP,U Freie Universität (Thielplatz),1,166
9F4MG87C+96,Bus Marchstraße,0,161
9F4MG66H+33,Bhf S Pichelsberg,1,167
9F4MCG2C+VQ,Bus Siriusstraße,0,161
9F4MG8FW+4V,Konrad Zuse,0,147
9F4MH7VJ+8C,Bus An der Mühle,0,161
9F4MG9H7+W3,Bus Poststadion,0,161
9F4MG7PV+PH,Bus U Jakob-Kaiser-Platz,0,161
9F4MG8V7+M7,Bus Stieffring,0,161
9F4MC5MR+RM,AGIP Service Station,0,162
9F4MC33M+WJ,Badestelle,0,133
9F4MC5CF+4P,Bus Wannseebrücke,0,161
9F4MH892+V6,Bus Otisstraße,0,161
9F4MH7QQ+7W,Bhf S Tegel,1,167
9F4MF9H2+HG,Bhf S Schöneberg,1,167
9F4MF9H3+V5,Bus S Schöneberg,0,161
9F4MGFFC+5X,Bus Storkower Straße/Paul-Junius-Straße,0,161
9F4MH8HH+6M,Bhf S Karl-Bonhoeffer-Nervenklinik,1,167
9F4MH9H2+48,Bhf S Alt-Reinickendorf,1,167
9F4MF7Q6+7C,Bhf S Grunewald,1,167
9F4MG4FV+GX,Bus Hahneberg,0,161
9F4MG496+CH,Bus Seeburger Chaussee,0,161
9F4MC6PM+P8,Bhf S Mexikoplatz,1,167
9F4MC7J5+94,Bhf S Zehlendorf,1,167
9F4MC7G6+C9,Bus Schönower Park,0,161
9F4MG89R+VG,Esso,0,162
9F4MC5CG+2G,Loretta,0,24
9F4M94VG+QW,Bhf S Griebnitzsee,1,167
9F4MF8HH+2Q,Bhf S Bundesplatz,1,167
9F4MF8HV+62,Bhf S Innsbrucker Platz,1,167
9F4MC6R7+2W,Bhf S Schlachtensee,1,167
9F4MCH2F+MP,Freiwillige Feuerwehr Bohnsdorf,0,9
9F4M9HVC+2W,Bus Lindenstraße/Waltersdorfer Straße,0,161
9F4MCH2C+V7,Bohnsdorf,0,68
9F4MG893+G5,SUN,0,162
9F4MGCC6+HH,Bhf S Alexanderplatz,1,167
9F4MGCF2+2W,Bhf S Hackescher Markt,1,167
9F4MG9CP+4V,Bhf S Friedrichstraße,1,167
9F4MG9GC+32,Bhf S Hauptbahnhof,1,167
9F4MG95G+P7,Bhf Berlin Potsdamer Platz,1,167
9F4MF954+XC,Bhf S Priesterweg,1,167
9F4MF9MP+MX,Luftbrückendenkmal,0,147
9F4MC8X4+5Q,Bhf S Botanischer Garten,1,167
9F4MC9X3+8F,Bhf S Südende,1,167
9F4MCH6X+58,Tram Regattastraße/Sportpromenade,0,168
9F4MC77G+6P,Bus Alsterweg,0,161
9F4MJ6FH+VP,Bhf S Heiligensee,1,167
9F4MC855+X9,Bhf S Lichterfelde Süd,1,167
9F4MG72M+5M,Bhf S Westkreuz,1,167
9F4MF9WQ+4R,Bus Obentrautstraße/U Mehringdamm,0,161
9F4MF9CM+FC,Bhf S Tempelhof,1,167
9F4MFF29+QJ,Bus Späthstraße/Ligusterweg,0,161
9F4MFC9J+2H,Bhf S Hermannstraße,1,167
9F4MG84M+X2,Bhf Berlin Zoologischer Garten,1,167
9F4MG6GR+7H,U Ruhleben,1,166
