9F4MC7J5+FM,S Zehlendorf (Berlin),1
9F4MC7PF+FC,S Sundgauer Str. (Berlin),1
9F4MF723+3J,U Onkel Toms Hütte (Berlin),1
9F4MC6PJ+VR,S Mexikoplatz (Berlin),1
9F4MC6Q7+WH,S Schlachtensee (Berlin),1
9F4MF72J+9M,U Freie Universität (Thielplatz) (Berlin),1
9F4MF885+WP,U Breitenbachplatz (Berlin),1
9F4MF729+5H,U Oskar-Helene-Heim (Berlin),1
9F4MF77W+M3,U Podbielskiallee (Berlin),1
9F4MF75R+32,U Dahlem-Dorf (Berlin),1
9F4MF72C+55,U Oskar-Helene-Heim (Bln) [Bus Clayallee],1
9F4MC5JV+F8,S Nikolassee (Berlin),1
9F4MC5CH+HJ,S Wannsee Bhf (Berlin),1
9F4MF8MR+8Q,U Rathaus Schöneberg (Berlin),1
9F4MF9R6+89,U Kleistpark (Berlin),1
9F4MF9Q2+R4,U Eisenacher Str. (Berlin),1
9F4MF9H3+W4,S Schöneberg (Berlin),1
9F4MF8HV+64,S+U Innsbrucker Platz (Berlin),1
9F4MF8WV+F8,U Viktoria-Luise-Platz (Berlin),1
9F4MF8QR+F3,U Bayerischer Platz (Berlin),1
9F4MG82V+R2,U Wittenbergplatz (Berlin),1
9F4MF9X3+VG,U Nollendorfplatz (Berlin),1
9F4MF9X6+3X,U Bülowstr. (Berlin),1
9F4MF9R9+W5,S+U Yorckstr. S1 U7 (Berlin),1
9F4MF9G8+56,S Südkreuz Bhf (Berlin),1
9F4MF954+MC,S Priesterweg (Berlin),1
9F4MF9RC+WV,S+U Yorckstr. S2 S25 S26 U7 (Berlin),1
9F4MF8CR+26,S Friedenau (Berlin),1
9F4MF89V+WG,S Friedenau,1
9F4MF87H+X9,U Walther-Schreiber-Platz (Berlin),1
9F4MF8CH+HF,U Friedrich-Wilhelm-Platz (Berlin),1
9F4MF84C+2V,S+U Rathaus Steglitz (Berlin),1
9F4MF86F+FW,U Schloßstr. (Berlin),1
9F4MF84C+98,S+U Rathaus Steglitz/Kreisel (Berlin),1
9F4MF87J+CX,S Feuerbachstr. (Berlin),1
9F4MC9X3+HJ,S Südende (Berlin),1
9F4MC855+XF,S Lichterfelde Süd (Berlin),1
9F4MC897+8G,S Osdorfer Str. (Berlin),1
9F4MC8HH+J6,S Lichterfelde Ost Bhf (Berlin),1
9F4MC7VV+CM,S Lichterfelde West (Berlin),1
9F4MC8X4+2C,S Botanischer Garten (Berlin),1
9F4MC8QV+J4,S Lankwitz (Berlin),1
9F4MF9HP+7M,U Paradestr. (Berlin),1
9F4MF9CP+78,S+U Tempelhof (Berlin),1
9F4MF98P+98,U Alt-Tempelhof (Berlin),1
9F4MF99P+G8,U Tempelhof/Ringbahnstr. (Berlin),1
9F4MC9W6+WF,S Attilastr. (Berlin),1
9F4MF96M+6X,U Kaiserin-Augusta-Str. (Berlin),1
9F4MF94M+9W,U Ullsteinstr.,1
9F4MF93M+9W,U Ullsteinstr. (Berlin),1
9F4MC9WP+86,U Westphalweg (Berlin),1
9F4MC9QP+VX,U Alt-Mariendorf (Berlin),1
9F4MC96M+93,S Buckower Chaussee (Berlin),1
9F4MC9FG+G2,S Marienfelde (Berlin),1
9F4M99QW+3G,S Lichtenrade (Berlin),1
9F4M99XQ+CQ,S Schichauweg (Berlin),1
9F4MFFF4+G9,S Sonnenallee (Berlin),1
9F4MFF99+M2,S Köllnische Heide (Berlin),1
9F4MFCPF+QV,U Hermannplatz (Berlin),1
9F4MFCJM+FW,U Rathaus Neukölln (Berlin),1
9F4MFCGQ+HW,U Karl-Marx-Str. (Berlin),1
9F4MFC9V+PF,S+U Neukölln (Berlin),1
9F4MFC9R+3R,U Neukölln,1
9F4MFCFH+49,U Leinestr. (Berlin),1
9F4MFCHG+V8,U Boddinstr. (Berlin),1
9F4MFC8J+VM,S+U Hermannstr. (Berlin),1
9F4MFC3X+3H,U Blaschkoallee (Berlin),1
